Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,5801,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,9227,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,9772,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,9664,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,8362,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,10921,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,8920,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,11742,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,11611,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,10666,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,10889,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,12163,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,13989,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,12876,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,15898,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,14532,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,13774,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,12947,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,11441,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,12000,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,11000,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,10000,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,10000,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,6951,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,11924,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,11314,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,12068,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,12649,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,12883,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,12497,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,13770,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,13248,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,13699,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,14358,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,13477,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,13962,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,13178,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,13069,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,14877,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,17920,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,18116,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,17706,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,17884,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,19433,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,21155,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,20699,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,19164,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,21012,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,19773,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,24793,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,24893,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,26216,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,27457,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,28363,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,29697,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,29574,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,30892,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,31629,Fc,Calculated data
QC,Crops,115,Cambodia,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,32647,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,20168,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,17201,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,18408,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,13962,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,24362,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,17563,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,19331,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,17787,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,23654,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,23669,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,22888,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,20568,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,22265,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,16159,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,17924,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,18863,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,18827,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,18817,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,15152,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,21212,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,15000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,15385,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,13333,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,21818,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,25000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,22000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,12500,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,30000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,30000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,19999,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,19999,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,19999,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,20000,Fc,Calculated data
QC,Crops,96,"China, Hong Kong SAR",5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,20000,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,20434,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,23408,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,26642,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,28062,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,29441,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,31277,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,30811,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,31653,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,31269,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,34025,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,33026,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,32288,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,34727,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,34926,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,35178,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,34771,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,36226,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,39781,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,42481,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,41338,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,43280,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,48913,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,50961,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,53726,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,52563,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,53376,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,54130,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,52868,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,55085,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,57261,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,56269,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,58031,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,58479,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,58311,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,60248,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,62122,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,63192,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,63662,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,63447,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,62716,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,61634,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,61889,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,60607,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,63107,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,62601,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,62031,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,64329,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,65602,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,65853,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,65530,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,66873,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,67411,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,67173,Fc,Calculated data
QC,Crops,41,"China, mainland",5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,68152,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,32663,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,33723,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,33583,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,37244,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,38454,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,38086,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,38647,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,40166,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,37126,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,39944,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,38744,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,41429,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,39310,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,39931,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,40085,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,43536,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,43095,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,41120,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,42964,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,46537,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,45044,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,47641,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,48706,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,48419,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,48784,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,46966,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,47907,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,49503,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,49537,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,50272,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,53909,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,52118,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,57119,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,56348,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,57004,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,55524,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,56064,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,51975,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,54271,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,56127,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,51984,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,58774,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,60571,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,60486,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,54540,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,59199,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,52417,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,57757,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,61989,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,59501,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,65536,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,65202,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,58835,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,63907,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,43071,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,43116,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,46056,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,45335,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,39688,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,42566,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,39536,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,38260,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,44215,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,43915,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,45419,Fc,Calculated data
QC,Crops,116,Democratic People's Republic of Korea,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,43613,Fc,Calculated data
